Date,Category,Title,Text
13 июл 2014 23:30,Экономика,Зубков опроверг слова Сечина о завышенных налогах для нефтяников,"Газпром и ""Роснефть"" снова поспорили о том, кто лучше наполняет российский бюджет. Председатель совета директоров монополии Виктор Зубков опроверг заявление президента ""Роснефти"" Игоря Сечина о существенной разнице в..."
11 июл 2014 10:34,Экономика,Санкции не помеха: Сечин вошел в совет директоров итальянской Pirelli,"Компания ""Роснефть"" объявила о закрытии сделки по приобретению 50% в капитале итальянской холдинговой компании Camfin, владеющей 26,19% акций шинного гиганта Pirelli. Изменения в составе акционеров привели к перестановкам в..."
07 июл 2014 14:30,Экономика,"""Роснефть"" подала в суд на ""дочку"" Газпрома Sakhalin Energy","Как стало известно РБК, ""Роснефть"" подала иск к подконтрольной Газпрому Sakhalin Energy Investment Company в арбитражный суд Сахалинской области. Об этом говорится на сайте суда."
07 июл 2014 10:34,Экономика,"""Роснефть"" намерена перейти от скупки к развитию новых проектов","""Роснефть"" намерена перейти от скупки активов к развитию новых проектов и планирует за ближайшие 20 лет удвоить объемы добычи нефти и газа, доведя их до 10 млн баррелей нефтяного эквивалента в сутки, заявил в интервью газете Finacial Times вице-президент компании Святослав Славинский."
03 июл 2014 18:48,Экономика,"Сделку ""Роснефти"" и Morgan Stanley проверят министры и разведка США","""Роснефть"" направила в Комитет по иностранным инвестициям США (CFIUS) ходатайство о покупке нефтетрейдингового бизнеса Morgan Stanley, сообщает The Wall Street Journal со ссылкой на знакомого с этим делом источника."
01 июл 2014 22:27,Экономика,Минфин нашел способ сбалансировать бюджет на 2015г.,"Сегодня правительственная комиссия по бюджетным проектировкам рассмотрит поправки в бюджет на 2015-2017гг. Свои предложения накануне представил Минфин. Ведомство предлагает в следующем году сократить запланированный дефицит бюджета более чем вполовину - с 1 до 0,4% ВВП."
01 июл 2014 16:01,Экономика,"""Роснефть"" готова судиться с Газпромом за достойную жизнь россиян","Руководство компании ""Роснефть"" намерено добиваться доступа к газопроводу ""Сила Сибири"", в том числе и через суд. В компании отмечают, что только так можно обеспечить право россиян на ""достойную жизнь""."
29 июн 2014 23:14,Экономика,"ФАС может поддержать ""Роснефть"" в споре с Газпромом","ФАС может поддержать ""Роснефть"" в споре с Газпромом за доступ в сахалинскую трубу и может обязать газового монополиста прокачивать ее газ на острове."
29 июн 2014 11:57,Экономика,"Самой экономной госкомпанией по итогам 2013г. стал ""Ростелеком""","Правительство РФ предоставило отчет о том, как компании с государственным участием в 2013г. экономили на затратах на приобретение товаров в расчете на единицу продукции. Согласно документу, опубликованному на сайте правительства..."
27 июн 2014 16:41,Экономика,Путин запустил крупнейшую нефтедобывающую платформу,"В Охотском море запустили крупнейшую в России нефтегазодобывающую платформу ""Беркут"". Об этом 27 июня сообщается на сайте Кремля."
27 июн 2014 08:43,Экономика,"""Роснефть"" получит от BP предоплату в $1,5 млрд","В течение ближайших пяти лет компания BP Oil International Limited приобретет у ""Роснефти"" до 12 млн тонн нефти и нефтепродуктов. Поставки по контракту могут начаться уже в июле 2014г."
25 июн 2014 20:28,Экономика,"Правительство отберет у ""Роснефтегаза"" 25% прибыли за 2013г.","Правительство, добивавшееся увеличения дивидендов ""Роснефтегаза"" за 2013г., согласилось лишь на 25% чистой прибыли. На этом варианте настаивал президент ""Роснефти"" и председатель совета директоров ""Роснефтегаза"" Игорь Сечин."
24 июн 2014 09:52,Экономика,"Налоговый маневр проведут с учетом интересов ""Роснефти""","Минфин и Минэнерго разработали компромиссный вариант налогового маневра в нефтяной отрасли взамен обжалованного ранее ""Роснефтью"", сообщают ""Ведомости"" со ссылкой на свои источник в правительстве. Новый вариант более выгоден для нефтегазовых компаний, но приведет к потере доходов бюджета."
19 июн 2014 05:42,Экономика,"США разрешили ""Роснефти"" торговать нефтью","Несмотря на санкции в отношении президента ""Роснефти"" Игоря Сечина, Федеральная торговая комиссия США разрешила ей купить трейдинговый бизнес Morgan Stanley. Российской компании осталось только получить одобрение комитета по иностранным инвестициям."
18 июн 2014 20:38,Экономика,Bank of America и JP Morgan советуют покупать российские акции,BofA Merrill Lynch и JP Morgan впервые после начала крымского кризиса советуют покупать российские акции.
18 июн 2014 18:50,Экономика,"Газпром не захотел экспортировать газ ""Роснефти""","Представители Газпрома выступили против частичной отмены монополии на экспорт трубопроводного газа с восточных месторождений, которую предложил президент ""Роснефти"" Игорь Сечин. Для экспорта в Китай Газпрому хватит собственных..."
18 июн 2014 17:47,Экономика,"Торговая комиссия США одобрила сделку ""Роснефти"" и Morgan Stanley","Несмотря на санкции в отношении президента ""Роснефти"" Игоря Сечина, Федеральная торговая комиссия США разрешила ей купить трейдинговый бизнес Morgan Stanley. Российской компании осталось только получить одобрение комитета по иностранным инвестициям."
18 июн 2014 10:43,Экономика,"""Роснефть"" готова раскрыть доходы Сечина","Руководство НК ""Роснефть"" готово публиковать информацию о своих доходах, сообщил ""Интерфаксу"" представитель госкомпании."
17 июн 2014 12:13,Экономика,Глава BP считает Россию выгодной страной для разработки сланцев,"Россия - одна из немногих стран, где разработка сланцевых месторождений нефти и газа может быть действительно выгодна, заявил исполнительный директор компании BP Роберт Дадли. Столь же перспективно, по его мнению, освоение сланцевых месторождений в Алжире, Китае и Аргентине."
17 июн 2014 07:00,Экономика,"""Дочка"" ""Мечела"" включила ""дочку"" ""Роснефти"" в черный список","Вчера днем компания ""Мечел-Сервис"" опубликовала на сайте черный список недобросовестных контрагентов, включив в него дочернюю структуру ""Роснефти"" — ""РН Холдинг"". Компания попала в список по ошибке, сообщили РБК в ""Мечеле"", вечером список должников был снят с публикации."
16 июн 2014 09:33,Экономика,"""Роснефть"" отказалась раскрыть данные о доходах Сечина","""Роснефть"" не последует примеру ""Транснефти"", ""Россетей"", ФСК, ""Зарубежнефти"", ""Совкомфлота"", ОАК и ""Ростелекома"" и не будет публиковать декларации о доходах своего главы Игоря Сечина, а также прочих топ-менеджеров и членов их..."
11 июн 2014 02:43,Экономика,"Параметры налогового маневра пересмотрят из-за возражений ""Роснефти""","Правительство отказалось от проведения в 2015г. налогового маневра, в рамках которого предполагалось увеличить налоговую нагрузку на компании нефтяного сектора, сообщают ""Ведомости"" со ссылкой на двух участников совещания у..."
09 июн 2014 23:44,Экономика,"Налоговый маневр одобрят после консультаций с ""Роснефтью""","Минфин и Минэнерго согласовали подход к налоговому маневру, но его судьба до конца не решена: против предлагаемых чиновниками перемен выступает ""Роснефть"", указывая на риски потерь для компании. Окончательное решение власти должны принять в июне, после консультаций с нефтяниками."
05 июн 2014 20:38,Экономика,"""Роснефть"" заработает миллиард долларов на разрушении монополии Газпрома","Частичная отмена монополии Газпрома на экспорт трубопроводного газа с восточных месторождений, о которой в среду попросил президент ""Роснефти"" Игорь Сечин, может принести нефтяной госкомпании минимум 1,1 млрд долл. дополнительной..."
04 июн 2014 20:03,Экономика,Сечин призвал отменить монополию Газпрома на экспорт газа,"Президент ""Роснефти"" Игорь Сечин впервые публично выступил за отмену монополии Газпрома на экспорт трубопроводного газа. На заседании президентской комиссии по ТЭК в Астрахани он предложил разрешить экспорт газа с новых восточных проектов для независимых производителей."
04 июн 2014 16:10,Экономика,"HSBC вслед за Lloyds Bank отказался финансировать сделку BP и ""Роснефти""","Британская банковская группа HSBC Holdings вслед за Lloyds Bank вышла из сделки по предоставлению кредита BP для покупки нефти и нефтепродуктов у ""Роснефти"" (сделка предполагает предоплату), сообщает агентство Bloomberg со ссылкой на собственные источники."
04 июн 2014 13:47,Экономика,"Lloyds Bank отказался финансировать сделку BP и ""Роснефти"" на $1,5-2 млрд","Британский Lloyds Bank отказался участвовать в сделке на $1,5-2 млрд по кредитованию BP для покупки нефти и нефтепродуктов у ""Роснефти"", сообщают Reuters и Bloomberg со ссылкой на свои источники. Причина — обострение отношений России и Запада."
29 май 2014 20:43,Экономика,"Долгами ""Мечела"" займется бывший специалист ""Роснефти""","Директором департамента корпоративного финансирования ""Мечела"" стал Антон Кожинов, который ранее решал долговые проблемы ""Роснефти"". В нефтяной компании он занимал должность финансового директора в период, когда потребовалось перекредитоваться за три месяца."
28 май 2014 23:29,Экономика,Госкомпании заставят чтить корпоративный кодекс,"Тридцать крупнейших российских госкомпаний могут обязать исполнять разработанный в ЦБ Кодекс корпоративного управления, который пока носит рекомендательный характер. Это приведет к усилению роли советов директоров и сокращению полномочий топ-менеджеров, полагают опрошенные РБК эксперты."
26 май 2014 23:11,Экономика,"В Госдуму внесен законопроект, дающий право экспорта газа ""Печоре СПГ""","Стоило ""Роснефти"" договориться о покупке контрольного пакета в проекте ""Печора СПГ"", как у этой компании появился шанс поставлять газ на экспорт. Соответствующие поправки внес в Госдуму первый зампред комитета по природным ресурсам Валерий Язев."
26 май 2014 21:35,Экономика,Бывший гендиректор Morgan Stanley раздумал присоединяться к “Роснефти”,Бывший гендиректор американского инвестбанка Morgan Stanley Джон Мак отозвал согласие на свое включение в совет директоров “Роснефти”. Об этом РБК сообщили в нефтяной компании. Место Мака может занять Артур Чилингаров...
26 май 2014 03:12,Экономика,Сделка с Китаем может обернуться для Газпрома потерянными $14 млрд,Приведенная к сегодняшнему дню прибыль концерна меньше затрат
26 май 2014 03:12,Экономика,Сделка с Китаем может обернуться для Газпрома потерянными $14 млрд,"Газпром в пятницу дал старт проекту поставки газа в Китай. С учетом обещанного аванса от покупателей на 25 млрд долл. перед ним не стоит вопрос, где найти деньги на первоначальные инвестиции. Но долгосрочные выгоды от восточного..."
24 май 2014 20:57,Экономика,"""Роснефть"" заключила более десятка соглашений с зарубежными партнерами","Санкции, введенные против главы ""Роснефти"" Игоря Сечина, не помешали войти компании в лидеры по числу заключенных соглашений на Петербургском экономическом форуме. Всего ""Роснефть"" заключила в рамках ПМЭФ-2014 около 50 соглашений..."
24 май 2014 17:05,Экономика,"Сечин хочет сам приватизировать 19% ""Роснефти""","Глава ""Роснефти"" Игорь Сечин считает допустимой продажу 19,5% госпакета акций компании и заявляет, что ""Роснефть"" сама готова стать оператором приватизации этого пакета. Об этом он заявил в рамках Петербургского экономического форума."
22 май 2014 17:26,Экономика,"В правительстве поспорили о сроках приватизации ""Роснефти""","На Петербургском экономическом форуме чиновники разошлись во мнении о сроках приватизации нефтяной компании ""Роснефть""."
21 май 2014 09:25,Экономика,СМИ сообщили о готовящейся продаже Gunvor,"Швейцарская компания Gunvor, которая долгое время являлась основным продавцом российской нефти Urals, готовится к продаже. По данным газеты ""Коммерсантъ"", потенциальным покупателем актива является ""Роснефть""."
19 май 2014 14:36,Экономика,В 2014г. Россия заработает на приватизации в 8 раз меньше запланированного,"Доходы российского бюджета от приватизации в 2014г. составят около 26 млрд руб. вместо планировавшихся изначально 196 млрд руб. Об этом 19 мая министр финансов России Антон Силуанов заявил в эфире телеканала ""Россия 24""."
18 май 2014 09:15,Экономика,ТС подпишет договор о свободной торговле с Вьетнамом к концу года,"Глава Минэкономразвития Алексей Улюкаев заявил, что госпакет «Роснефти» (19,5% минус одна акция) может быть продан как целиком, так и по частям, передает ИТАР-ТАСС. Такое заявление министр сделал на форуме Азиатско-Тихоокеанского экономического сотрудничества (АТЭС)."
16 май 2014 11:49,Экономика,СМИ объяснили отсутствие Сечина и Чемезова в санкционном списке Канады,"Власти Канады не ввели санкции против главы ""Роснефти"" Игоря Сечина и генерального директора госкорпорации ""Ростех"" Сергея Чемезова, чтобы не подвергать риску интересы канадских компаний, сообщает агентство Reuters."
15 май 2014 16:40,Экономика,"СМИ узнали о возможном выходе Exxon из ""Сахалина-1""","Американский нефтегазовый концерн ExxonMobil может продать свою долю в проекте ""Сахалин-1"". Об этом 15 мая сообщает ИТАР-ТАСС со ссылкой на анонимные источники в администрации Сахалинской области. В качестве покупателя активов Exxon могут выступить власти Сахалинской области, добавил источник."
15 май 2014 14:21,Экономика,Игорь Сечин возглавил крупнейшую биржу нефтепродуктов в России,"Глава ""Роснефти"" Игорь Сечин возглавил совет директоров СПбМТСБ, которая считается ведущей биржей нефтепродуктов России. Вошел в руководство биржи и вице-президент компании Дидье Касимиро."
01 май 2014 17:31,Экономика,"""Роснефть"" опровергла сложности с кредитами",Санкции США в отношении главы «Роснефти» Игоря Сечина не повлекут за собой сложностей для привлечения компанией кредитов. Об этом РИА Новостям сообщил ее пресс-секретарь Михаил Леонтьев.
30 апр 2014 13:32,Экономика,"Из-за санкций ""Роснефть"" может остаться без кредита в $4 млрд","После того как глава ""Роснефти"" Игорь Сечин оказался одним из фигурантов составленного в США санкционного списка, компания может остаться без $4 млрд. Эти деньги она рассчитывала получить в виде кредитов в счет будущих поставок..."
29 апр 2014 22:22,Экономика,"Вклад ""Роснефти"" в прибыль BP сократился вчетверо","Британский нефтегазовый концерн BP, занимающий пятое место по выручке среди мировых компаний, отчитался о значительном снижении прибыли в I квартале 2014г.: чистая прибыль сократилась почти в пять раз - до 3,53 млрд долл. - по..."
29 апр 2014 00:33,Экономика,Груз долга: компаниям из России придется вернуть 2 трлн руб. в этом году,"Российскому корпоративному сектору в этом году придется рефинансировать почти 2 трлн руб. займов, посчитали в ""Уралсиб Кэпитал"". На погашение облигаций и еврооблигаций компаниям и банкам, по оценке аналитиков, потребуется 1 трлн..."
28 апр 2014 21:45,Экономика,"S&P снизило рейтинги Газпрома, ""Роснефти"" и РЖД","Международное рейтинговое агентство Standard & Poor's снизило рейтинги Москвы, Санкт-Петербурга и ряда крупных российских компаний. В числе организаций, в отношении которых предприняты рейтинговые действия, - Газпром, ""Роснефть"" и ""Транснефть"" и РЖД, говорится в сообщении агентства."
09 апр 2014 18:12,Экономика,"""Роснефть"" не будет спешить с переходом на расчеты в рублях","""Роснефть"" будет придерживаться в расчетах с клиентами тех валют, которые прописаны в контрактах, заявил президент компании Игорь Сечин, отвечая на вопрос о переходе на расчеты в рублях."
08 апр 2014 11:07,Экономика,"В ""Роснефти"" сложилась трудовая династия Сечиных","Заместителем начальника одного из управлений департамента шельфовых проектов ""Роснефти"" стал сын президента нефтекомпании Игоря Сечина, сообщает ""Коммерсантъ""."
26 мар 2014 02:00,Экономика,"""Роснефть"" может перевезти центральный аппарат на Дальний Восток","""Роснефть"" может перевезти свой центральный аппарат на Дальний Восток и перерегистрироваться там, сообщают ""Ведомости"" со ссылкой на федеральных чиновников."
25 мар 2014 18:43,Экономика,"""Роснефть"" предложила индийским компаниям работать на российском шельфе","Председатель правления ""Роснефти"" Игорь Сечин предложил руководителям ряда ведущих индийских нефтегазовых компаний стать покупателями сжиженного природного газа (СПГ) и поучаствовать в проектах по освоению шельфа России."
25 мар 2014 11:43,Экономика,"""Роснефть"" досрочно погасила часть долгов, взятых на покупку ТНК-BP","Компания ""Роснефть"" досрочно погасила часть кредитов, привлеченных ранее у клуба международных банков для финансирования покупки ТНК-ВР. Таким образом, объем долга ""Роснефти"" сократился до $10,6 млрд, говорится в сообщении нефтяной компании."
19 мар 2014 17:55,Экономика,"Сечин купил акций ""Роснефти"" на миллиард рублей","Президент компании ""Роснефть"" Игорь Сечин купил 0,0424% акций ""Роснефти"", увеличив свою долю до 0,1273%. На новый пакет акций, исходя из сегодняшних котировок, он мог потратить 1,045 млрд руб."
17 мар 2014 11:59,Экономика,"""Роснефть"" решила стать совладельцем шинного гиганта Pirelli","""Роснефть"" выкупит половину компании-держателя 26,19% акций одного из лидеров мирового рынка автошин, итальянского холдинга Pirelli. Соглашение о покупке достигнуто с международным консорциумом, в который входят банки Unicredit и Intesa и фонд ""Клессидра""."
17 мар 2014 07:35,Экономика,ЕС собирается заморозить счета Сечина и Миллера,"Главы ""Роснефти"" и Газпрома Игорь Сечин и Алексей Миллер вошли в черный список россиян, в отношении которых Евросоюз введет финансовые и визовые санкции. Их зарубежные активы будут заморожены в ответ на действия России в Крыму..."
11 мар 2014 11:40,Экономика,Газпром: Независимые производители газа тоже должны снабжать население,"Газпром требует обязать независимых производителей поставлять газ населению в регионах, сообщает сегодня газета ""Известия"" со ссылкой на пакет инициатив, направленный концерном в ведомства в преддверии заседания президентской комиссии по ТЭК."
07 мар 2014 11:03,Экономика,"""Роснефть"" хочет попасть в Китай по трубе Газпрома","Независимые от Газпрома добытчики газа пытаются получить доступ к будущему трубопроводу ""Сила Сибири"", по которому газовый гигант планирует поставлять свой газ в Китай. Одна только ""Роснефть"" хотела бы закачивать в новый трубопровод по 16 млн куб. м газа в год, сообщает газета ""Коммерсантъ""."
04 мар 2014 11:04,Экономика,"Герхард Шредер может войти в совет директоров ""Роснефти""","В совет директоров ""Роснефти"" может войти бывший канцлер Германии и глава комитета акционеров Nord Stream AG Герхард Шредер, пишет ""Коммерсантъ"" со ссылкой на источники, близкие к BP."
03 мар 2014 17:45,Экономика,На провале российского фондового рынка BP за один день потеряла $1 млрд,"Британская нефтяная компания British Petroleum потеряла сегодня около $1 млрд из-за падения котировок ""Роснефти"", передает Bloomberg."
03 мар 2014 13:13,Экономика,"""Роснефть"" готовится к покупке Одесского НПЗ у Курченко","""Роснефть"" обсуждает покупку Одесского НПЗ, принадлежащего украинской группе ""ВЕТЭК"" Сергея Курченко, пишет сегодня газета ""Коммерсант"" со ссылкой на источники, близкие к банку ВТБ. Как поясняет издание, завод недавно был остановлен и перешел под контроль ВТБ, который является кредитором."
28 фев 2014 11:10,Экономика,"""Роснефть"" вложит в проекты в Восточной Сибири 20 трлн руб.","Инвестиции НК ""Роснефть"" в проекты на территории Дальневосточного федерального округа (ДФО) и Восточной Сибири составят более 20 трлн руб. (за период до 2050г.), сообщил вице-президент нефтяной компании по экономике и финансам..."
24 фев 2014 21:10,Экономика,"""Роснефть"" вслед за ВТБ и АВТОВАЗом прекратила сотрудничать с Fitch","Международное рейтинговое агентство Fitch Ratings объявило об отзыве всех кредитных рейтингов компании ""Роснефть""."
21 фев 2014 04:21,Экономика,"""Роснефть"" покупает аэропорты в Киргизии","""Роснефть"" может получить контроль над всеми аэропортами в Киргизии, сообщает газета ""Коммерсантъ"". Госкомпания подписала меморандум о приобретении не менее 51% ОАО ""Международный аэропорт Манас""."
19 фев 2014 21:36,Экономика,"""Транснефть"" и ""Роснефть"" поссорились из-за идеи Сечина","Две российские компании ""Транснефть"" и ""Роснефть"" вступили сегодня в публичную перепалку. Поводом для этого послужило предложение главы нефтяной компании Игоря Сечина, адресованное премьер-министру Дмитрию Медведеву, чтобы ""Роснефть"" вошла в капитал нефтетранспортной компании через допэмиссию."
19 фев 2014 02:44,Экономика,"СМИ: ""Роснефть"" просит провести в свою пользу допэмиссию ""Транснефти""","""Роснефть"" предложила правительству провести в ее пользу допэмиссию ""Транснефти"". Письмо с таким предложением глава нефтяной компании Игорь Сечин направил премьер-министру Дмитрию Медведеву 31 января, пишут ""Ведомости"". Сейчас..."
13 фев 2014 15:36,Экономика,"Часть заправок ""Роснефти"" может быть признана самостроем","Президент ""Роснефти"" Игорь Сечин опасается, что часть заправок, которые госкомпания купила вместе с другими активами ТНК-BP, может быть признана самостроем. Из-за нововведений московских властей под эту категорию подпадает любой..."
12 фев 2014 05:13,Экономика,"СМИ: ""Роснефть"" поможет ""Сумме"" построить терминал в Роттердаме","""Роснефть"" может стать партнером группы ""Сумма"" в проекте по строительству терминала в Роттердаме. ""Сумма"" приобрела у голландской VTTI 25% акций компании Shtandart TT BV (оператор проекта по строительству нефтяного терминала в..."
11 фев 2014 18:00,Экономика,"""Роснефть"" и General Electric вложат в совместные предприятия $400 млн","Компании ""Роснефть"" и General Electric договорились об учреждении совместных предприятий (СП), в которые инвестируют до 2020г. около 400 млн долл. Соглашение, которое подписали сегодня президент ""Роснефти"" Игорь Сечин и главный..."
08 фев 2014 10:43,Экономика,"""Роснефть"" построит в Мурманской области центр судостроения","Госкомпания ""Роснефть"" намерена построить в поселке Росляково в Мурманской области судостроительные заводы. Об этом на своей странице в Facebook написал вице-премьер России Дмитрий Рогозин."
06 фев 2014 21:05,Экономика,"""Роснефть"" ждет китайские компании на арктическом шельфе","""Роснефть"" ведет переговоры с китайскими компаниями о возможном участии в добыче нефти на российской территории, в том числе на арктическом и сахалинском шельфах, сообщил журналистам в Сочи глава ""Роснефти"" Игорь Сечин."
05 фев 2014 05:07,Экономика,"СМИ: ""Роснефть"" хочет построить моногород за 5,9 млрд руб.","""Роснефть"" планирует построить в районе Находки мини-город около строящегося нефтехимического завода. Проект реализуется через Восточную нефтехимическую компанию (ВНКХ). В компании просят выделить на строительство 5,9 млрд руб. из федерального бюджета, пишут ""Известия""."
04 фев 2014 17:05,Экономика,"Прибыль ""Роснефти"" выросла на 51% по итогам 2013г.","Чистая прибыль ""Роснефти"" по МСФО в 2013г. выросла на 51% - до 551 млрд руб., говорится в сообщении компании. Выручка увеличилась на 52% - до 4,694 трлн руб. Капзатраты компании поднялись на 18,4% - до 560 млрд руб. Чистый долг ""Роснефти"" в прошлом году вырос в 3,1 раза - до 1,86 трлн руб."
04 фев 2014 12:06,Экономика,"За 2013г. ""Роснефть"" заработала для BP больше 2 млрд долл.","Чистая прибыль компании British Petroleum от участия в ОАО ""Роснефть"" по итогам 2013г. составила 2,06 млрд долл. При этом за IV квартал 2013г. прибыль BP от участия в ""Роснефти"" составила 901 млн долл."
04 фев 2014 10:37,Экономика,"""Роснефть"" добивается снижения цены на газовые активы АЛРОСА","""Роснефть"" настаивает на снижении стоимости газовых активов, которые она планирует приобрести у АК ""АЛРОСА"", сообщает газета ""Коммерсант"" со ссылкой на источники на рынке и собеседника, близкого к одной из сторон."
29 янв 2014 12:59,Экономика,Россия вошла в тройку лидеров по притоку прямых иностранных инвестиций,"Объем прямых иностранных инвестиций (ПИН) в Россию за прошедший год вырос на 84% и составил 94 миллиарда долларов. Таким образом, в общемировом рейтинге притока ПИН Россия впервые заняла третье место, говорится в отчете Конференции ООН по торговле и развитию (ЮНКТАД)."
21 янв 2014 15:31,Экономика,"""Роснефть"" создает систему метеонаблюдения в Карском море","ОАО ""НК ""Роснефть"" в рамках программы по исследованию Арктического шельфа в 2014г. полностью восстановит систему метеонаблюдения в Карском море, говорится в сообщении компании."
14 янв 2014 15:18,Экономика,"Михаил Леонтьев назначен вице-президентом ""Роснефти""","Руководитель и ведущий программы ""Однако"" на ""Первом канале"" Михаил Леонтьев назначен пресс-секретарем - директором департамента информации и рекламы ""Роснефти"". В сообщении нефтяной компании отмечается, что М.Леонтьев получил..."
13 янв 2014 10:32,Экономика,"""Роснефть"" заплатит BP 1,5 млрд руб. за использование британского бренда","""Роснефть"", которая в прошлом году приобрела ТНК-BP, заплатит 1,5 млрд руб. своему партнеру BP за использование его бренда на 121 АЗС в течение пяти лет, пишет сегодня газета ""РБК daily"". Заправки BP - одни из самых прибыльных, поэтому цена адекватная, считают эксперты."
08 янв 2014 13:25,Экономика,"Телеведущий М.Леонтьев станет вице-президентом ""Роснефти""","Известный телеведущий Михаил Леонтьев займет пост вице-президента по PR российской нефтяной компании ""Роснефть"". При этом журналист продолжит вести программу ""Однако"" на ""Первом канале"" и курировать издание одноименного журнала, пишет сегодня ""Коммерсантъ""."
31 дек 2013 11:50,Экономика,"""Роснефть"" получит заем в 35,2 млрд руб.","""РН Холдинг"" предоставит ""Роснефти"" заем в 35,2 млрд руб. Как говорится в сообщении холдинга, заем предоставляется на пять лет. Его размер составит 5,87% от балансовой стоимости активов ""РН Холдинга"" по состоянию на 30 сентября 2013г."
30 дек 2013 11:45,Экономика,"""Роснефть"" выделила на строительство завода в Приморье 26 млрд руб.","Совет директоров ОАО ""НК ""Роснефть"" одобрил выделение ЗАО ""Восточная нефтехимическая компания"" (ВНХК) займа на сумму 25,871 млрд руб. сроком на 3 года, говорится в сообщении нефтяной компании. Предоставленные ВНХК средства будут..."
